,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,AVG,OBP,SLG,OPS,label,POS
0,0,0,0,abreubo01,2005,162,588,104,168,37,1,24,102.0,117,134.0,15.0,0.28600000000000003,0.4,0.474,0.8740000000000001,0,OF
1,1,1,1,adamsru01,2005,139,481,68,123,27,5,8,63.0,50,57.0,1.0,0.256,0.321,0.38299999999999995,0.7040000000000001,0,SS
2,2,2,2,alfoned01,2005,109,368,36,102,17,1,2,43.0,27,34.0,1.0,0.27699999999999997,0.32299999999999995,0.345,0.6679999999999999,0,2B
3,3,3,3,aloumo01,2005,123,427,67,137,21,3,19,63.0,56,43.0,1.0,0.321,0.396,0.518,0.914,0,OF
4,4,4,4,anderga01,2005,142,575,68,163,34,1,17,96.0,23,84.0,8.0,0.28300000000000003,0.308,0.435,0.743,0,OF
5,5,5,5,anderma02,2005,123,235,31,62,9,0,7,19.0,18,45.0,0.0,0.264,0.314,0.391,0.705,0,1B
6,6,6,6,ardoida01,2005,80,210,28,48,10,0,6,22.0,20,69.0,2.0,0.22899999999999998,0.293,0.36200000000000004,0.655,0,C
7,7,7,7,atkinga01,2005,138,519,62,149,31,1,13,89.0,45,72.0,1.0,0.287,0.342,0.426,0.768,0,3B
8,8,8,8,aurilri01,2005,114,426,61,120,23,2,14,68.0,37,67.0,2.0,0.282,0.337,0.444,0.7809999999999999,0,2B
9,9,9,9,ausmubr01,2005,134,387,35,100,19,0,3,47.0,51,48.0,8.0,0.258,0.344,0.331,0.675,0,2B
10,10,10,10,baergca01,2005,93,158,18,40,7,0,2,19.0,7,17.0,0.0,0.253,0.285,0.335,0.62,0,1B
11,11,11,11,barajro01,2005,120,410,53,104,24,0,21,60.0,26,70.0,0.0,0.254,0.29600000000000004,0.466,0.762,0,1B
12,12,12,12,barmecl01,2005,81,350,55,101,19,1,10,46.0,16,36.0,1.0,0.289,0.319,0.434,0.753,0,SS
13,13,13,13,barremi01,2005,133,424,48,117,32,3,16,61.0,40,61.0,3.0,0.276,0.335,0.479,0.8140000000000001,1,C
14,14,14,14,bayja01,2005,162,599,110,183,44,6,32,101.0,95,142.0,9.0,0.306,0.397,0.5589999999999999,0.956,0,OF
15,15,15,15,bellda01,2005,150,557,53,138,31,1,10,61.0,47,69.0,6.0,0.248,0.304,0.361,0.665,0,3B
16,16,16,16,bellhma01,2005,85,283,41,61,20,0,7,28.0,49,109.0,1.0,0.21600000000000005,0.32799999999999996,0.36,0.688,0,2B
17,17,17,17,belliro01,2005,145,536,71,152,36,1,17,78.0,35,72.0,0.0,0.284,0.324,0.45,0.774,0,2B
18,18,18,18,beltrad01,2005,156,603,69,154,36,1,19,87.0,38,108.0,6.0,0.255,0.298,0.413,0.711,0,3B
19,19,19,19,beltrca01,2005,151,582,83,155,34,2,16,78.0,56,96.0,5.0,0.266,0.32799999999999996,0.414,0.742,0,OF
20,20,20,20,berkmla01,2005,132,468,76,137,34,1,24,82.0,91,72.0,12.0,0.293,0.406,0.524,0.93,0,1B
21,21,21,21,berroan01,2005,159,608,68,164,21,5,11,55.0,18,108.0,3.0,0.27,0.29,0.375,0.665,0,SS
22,22,22,22,betemwi01,2005,115,246,36,75,12,4,4,20.0,22,55.0,4.0,0.305,0.359,0.435,0.794,0,2B
23,23,23,23,biggicr01,2005,155,590,94,156,40,1,26,69.0,37,90.0,2.0,0.264,0.306,0.46799999999999997,0.774,0,2B
24,24,24,24,blakeca01,2005,147,523,72,126,32,1,23,58.0,43,116.0,3.0,0.24100000000000002,0.29600000000000004,0.43799999999999994,0.7340000000000001,0,1B
25,25,25,25,blaloha01,2005,161,647,80,170,34,0,25,92.0,51,132.0,1.0,0.263,0.315,0.431,0.746,0,3B
26,26,26,26,bloomwi01,2005,82,249,27,64,15,2,0,22.0,11,38.0,0.0,0.257,0.28600000000000003,0.33299999999999996,0.619,0,1B
27,27,27,27,booneaa01,2005,143,511,61,124,19,1,16,60.0,35,92.0,3.0,0.243,0.28800000000000003,0.37799999999999995,0.6659999999999999,0,3B
28,28,28,28,branyru01,2005,85,202,23,52,11,0,12,31.0,39,80.0,10.0,0.257,0.37799999999999995,0.49,0.868,0,1B
29,29,29,29,brousbe01,2005,142,466,59,119,30,5,19,68.0,32,98.0,5.0,0.255,0.301,0.46399999999999997,0.765,0,1B
30,30,30,30,brownem01,2005,150,545,75,156,31,5,17,86.0,48,108.0,1.0,0.28600000000000003,0.34,0.455,0.795,0,OF
31,31,31,31,brunter01,2005,91,109,19,24,5,2,4,14.0,10,25.0,0.0,0.22,0.28600000000000003,0.413,0.6990000000000001,0,1B
32,32,32,32,buckjo01,2005,118,401,40,97,21,1,12,47.0,23,94.0,2.0,0.242,0.282,0.389,0.6709999999999999,0,C
33,33,33,33,burkech01,2005,108,318,49,79,19,2,5,26.0,23,62.0,0.0,0.248,0.297,0.368,0.665,0,2B
34,34,34,34,burnije01,2005,160,605,84,156,31,2,24,87.0,57,109.0,3.0,0.258,0.319,0.435,0.754,0,OF
35,35,35,35,burrepa01,2005,154,562,78,158,27,1,32,117.0,99,160.0,6.0,0.281,0.386,0.504,0.89,0,OF
36,36,36,36,burrose01,2005,93,284,20,71,7,2,1,17.0,24,41.0,4.0,0.25,0.307,0.299,0.606,0,3B
37,37,37,37,cabremi01,2005,158,613,106,198,43,2,33,116.0,64,125.0,12.0,0.32299999999999995,0.384,0.561,0.945,1,3B
38,38,38,38,cabreor01,2005,141,540,70,139,28,3,8,57.0,38,50.0,4.0,0.257,0.305,0.365,0.67,0,SS
39,39,39,39,cairomi01,2005,100,327,31,82,18,0,2,19.0,19,31.0,2.0,0.251,0.28800000000000003,0.324,0.612,0,1B
40,40,40,40,canoro01,2005,132,522,78,155,34,4,14,62.0,16,68.0,1.0,0.297,0.316,0.45799999999999996,0.774,0,2B
41,41,41,41,cantujo01,2005,150,598,73,171,40,1,28,117.0,19,83.0,1.0,0.28600000000000003,0.304,0.4970000000000001,0.8009999999999999,0,2B
42,42,42,42,carroja01,2005,113,303,44,76,8,1,0,22.0,34,55.0,1.0,0.251,0.324,0.284,0.608,0,2B
43,43,43,43,caseyse01,2005,137,529,75,165,32,0,9,58.0,48,48.0,3.0,0.312,0.366,0.423,0.789,0,1B
44,44,44,44,castijo02,2005,101,370,49,99,16,3,11,53.0,23,59.0,3.0,0.268,0.307,0.41600000000000004,0.723,0,2B
45,45,45,45,castilu01,2005,122,439,72,132,12,4,4,30.0,65,32.0,1.0,0.301,0.39,0.374,0.764,0,2B
46,46,46,46,castivi02,2005,142,494,53,125,36,1,12,66.0,43,82.0,7.0,0.253,0.311,0.40299999999999997,0.7140000000000001,0,3B
47,47,47,47,castrju01,2005,97,272,27,70,18,1,5,33.0,9,39.0,1.0,0.257,0.27899999999999997,0.386,0.665,0,2B
48,48,48,48,castrra01,2005,99,209,26,51,16,0,8,41.0,25,58.0,2.0,0.244,0.321,0.435,0.7559999999999999,0,C
49,49,49,49,catalfr01,2005,130,419,56,126,29,5,8,59.0,37,53.0,0.0,0.301,0.354,0.451,0.805,0,OF
50,50,50,50,chaveen01,2005,91,107,17,23,3,3,0,10.0,4,13.0,0.0,0.215,0.243,0.299,0.542,0,OF
51,51,51,51,chaveer01,2005,160,625,92,168,40,1,27,101.0,58,129.0,4.0,0.26899999999999996,0.327,0.466,0.7929999999999999,0,3B
52,52,52,52,choihe01,2005,133,320,40,81,15,2,15,42.0,34,80.0,1.0,0.253,0.321,0.45299999999999996,0.774,0,1B
53,53,53,53,churcry01,2005,102,268,41,77,15,3,9,42.0,24,70.0,0.0,0.287,0.342,0.466,0.8079999999999999,0,OF
54,54,54,54,cintral01,2005,122,330,36,90,19,2,8,48.0,12,33.0,3.0,0.273,0.29600000000000004,0.415,0.711,0,2B
55,55,55,55,clarkbr02,2005,145,599,94,183,31,1,13,53.0,47,55.0,1.0,0.306,0.355,0.426,0.7809999999999999,0,OF
56,56,56,56,clarkto02,2005,130,349,47,106,22,2,30,87.0,37,88.0,6.0,0.304,0.365,0.636,1.001,0,1B
57,57,57,57,claytro01,2005,143,522,59,141,28,4,2,44.0,38,105.0,0.0,0.27,0.319,0.35100000000000003,0.67,0,SS
58,58,58,58,clossjd01,2005,92,237,31,52,12,2,7,27.0,32,48.0,1.0,0.21899999999999997,0.311,0.376,0.687,0,C
59,59,59,59,coninje01,2005,131,335,42,102,20,2,3,33.0,38,58.0,2.0,0.304,0.369,0.40299999999999997,0.772,0,1B
60,60,60,60,cotahu01,2005,93,297,29,72,20,1,7,43.0,17,80.0,2.0,0.242,0.281,0.387,0.6679999999999999,0,C
61,61,61,61,counscr01,2005,150,578,85,148,34,4,9,42.0,78,69.0,4.0,0.256,0.342,0.375,0.7170000000000001,0,2B
62,62,62,62,crawfca02,2005,156,644,101,194,33,15,15,81.0,27,84.0,1.0,0.301,0.326,0.469,0.795,0,OF
63,63,63,63,credejo01,2005,132,432,54,109,21,0,22,62.0,25,66.0,3.0,0.252,0.29100000000000004,0.45399999999999996,0.745,0,3B
64,64,64,64,crispco01,2005,145,594,86,178,42,4,16,69.0,44,81.0,1.0,0.3,0.345,0.465,0.81,0,OF
65,65,65,65,crosbbo01,2005,84,333,66,92,25,4,9,38.0,35,54.0,0.0,0.276,0.344,0.456,0.8,0,SS
66,66,66,66,cruzde01,2005,81,209,26,56,10,1,5,19.0,10,31.0,1.0,0.268,0.301,0.397,0.698,0,2B
67,67,67,67,cruzja01,2005,110,127,12,30,10,0,4,18.0,16,46.0,1.0,0.23600000000000002,0.319,0.409,0.728,0,1B
68,68,68,68,cuddymi01,2005,126,422,55,111,25,3,12,42.0,41,93.0,5.0,0.263,0.326,0.42200000000000004,0.748,0,1B
69,69,69,69,damonjo01,2005,148,624,117,197,35,6,10,75.0,53,69.0,3.0,0.316,0.364,0.439,0.8029999999999999,0,OF
70,70,70,70,davanje02,2005,108,225,42,52,10,1,2,15.0,39,44.0,1.0,0.231,0.342,0.311,0.653,0,OF
71,71,71,71,dejesda01,2005,122,461,69,135,31,6,9,56.0,42,76.0,1.0,0.293,0.348,0.445,0.7929999999999999,0,OF
72,72,72,72,delgaca01,2005,144,521,81,157,41,3,33,115.0,72,121.0,20.0,0.301,0.382,0.5820000000000001,0.9640000000000001,0,1B
73,73,73,73,delluda01,2005,128,435,97,109,17,5,29,65.0,76,121.0,0.0,0.251,0.361,0.513,0.8740000000000001,0,OF
74,74,74,74,diazvi01,2005,89,280,41,72,17,3,12,38.0,30,82.0,7.0,0.257,0.327,0.46799999999999997,0.795,0,OF
75,75,75,75,dunnad01,2005,160,543,107,134,35,2,40,101.0,114,168.0,14.0,0.247,0.376,0.54,0.9159999999999999,0,1B
76,76,76,76,durhara01,2005,142,497,67,144,33,0,12,62.0,48,59.0,2.0,0.29,0.348,0.429,0.777,0,2B
77,77,77,77,dyeje01,2005,145,529,74,145,29,2,31,86.0,39,99.0,3.0,0.27399999999999997,0.32299999999999995,0.512,0.835,0,1B
78,78,78,78,easleda01,2005,102,267,37,64,19,1,9,30.0,26,47.0,3.0,0.24,0.303,0.419,0.722,0,2B
79,79,79,79,eckstda01,2005,158,630,90,185,26,7,8,61.0,58,44.0,0.0,0.294,0.35100000000000003,0.395,0.746,0,SS
80,80,80,80,edmonji01,2005,142,467,88,123,37,1,29,89.0,91,139.0,10.0,0.263,0.381,0.5329999999999999,0.914,0,OF
81,81,81,81,edwarmi02,2005,88,239,23,59,9,2,3,15.0,16,34.0,0.0,0.247,0.294,0.33899999999999997,0.633,0,3B
82,82,82,82,ellisja01,2005,131,352,49,93,18,2,4,24.0,24,44.0,1.0,0.264,0.31,0.361,0.6709999999999999,0,OF
83,83,83,83,ellisma01,2005,122,434,76,137,21,5,13,52.0,44,51.0,1.0,0.316,0.379,0.47700000000000004,0.856,0,1B
84,84,84,84,encarju01,2005,141,506,59,145,27,3,16,76.0,41,104.0,2.0,0.287,0.33799999999999997,0.447,0.785,0,OF
85,85,85,85,ensbemo01,2005,150,526,86,149,30,3,36,101.0,85,119.0,9.0,0.28300000000000003,0.38,0.557,0.937,1,3B
86,86,86,86,erstada01,2005,153,609,86,166,33,3,7,66.0,47,109.0,3.0,0.273,0.324,0.371,0.695,0,1B
87,87,87,87,estrajo01,2005,105,357,31,93,26,0,4,39.0,20,38.0,6.0,0.261,0.297,0.3670000000000001,0.664,0,C
88,88,88,88,everead01,2005,152,549,58,136,27,2,11,54.0,26,103.0,1.0,0.248,0.28,0.364,0.644,0,SS
89,89,89,89,evereca01,2005,135,490,58,123,17,2,23,87.0,42,99.0,2.0,0.251,0.304,0.435,0.7390000000000001,0,OF
90,90,90,90,eyresc01,2005,86,2,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.33299999999999996,0.0,0.33299999999999996,0,P
91,91,91,91,felizpe01,2005,156,569,69,142,30,4,20,81.0,38,102.0,1.0,0.25,0.294,0.42200000000000004,0.716,0,1B
92,92,92,92,fickro01,2005,93,230,25,61,10,2,3,30.0,26,33.0,2.0,0.265,0.337,0.365,0.7020000000000001,0,1B
93,93,93,93,figgich01,2005,158,642,113,186,25,10,8,57.0,64,101.0,1.0,0.29,0.35200000000000004,0.397,0.7490000000000001,0,2B
94,94,94,94,finlest01,2005,112,406,41,90,20,3,12,54.0,26,71.0,3.0,0.222,0.266,0.374,0.64,0,OF
95,95,95,95,floydcl01,2005,150,550,85,150,22,2,34,98.0,63,98.0,13.0,0.273,0.34600000000000003,0.505,0.851,0,OF
96,96,96,96,fordle01,2005,147,522,70,138,30,4,7,53.0,45,85.0,2.0,0.264,0.32,0.377,0.6970000000000001,0,OF
97,97,97,97,francju01,2005,108,233,30,64,12,1,9,42.0,27,57.0,1.0,0.275,0.34600000000000003,0.451,0.797,0,1B
98,98,98,98,freelry01,2005,103,369,69,100,19,3,4,21.0,51,59.0,0.0,0.271,0.36,0.371,0.731,0,2B
99,99,99,99,furcara01,2005,154,616,100,175,31,11,12,58.0,62,78.0,3.0,0.284,0.34700000000000003,0.429,0.7759999999999999,0,SS
100,100,100,100,giambja01,2005,139,417,74,113,14,0,32,87.0,108,109.0,5.0,0.271,0.42,0.535,0.955,0,1B
101,101,101,101,gibboja01,2005,139,488,72,135,33,3,26,79.0,28,56.0,3.0,0.27699999999999997,0.315,0.516,0.831,0,1B
102,102,102,102,gilesbr02,2005,158,545,92,164,38,8,15,83.0,119,64.0,9.0,0.301,0.42100000000000004,0.483,0.904,0,OF
103,103,103,103,gilesma01,2005,152,577,104,168,45,4,15,63.0,64,108.0,1.0,0.29100000000000004,0.36,0.461,0.821,0,2B
104,104,104,104,glaustr01,2005,149,538,78,139,29,1,37,97.0,84,145.0,2.0,0.258,0.35600000000000004,0.522,0.878,0,3B
105,105,105,105,gomesjo01,2005,101,348,61,98,13,6,21,54.0,39,113.0,1.0,0.282,0.349,0.534,0.883,0,OF
106,106,106,106,gomezch02,2005,89,219,27,61,11,0,1,18.0,27,17.0,1.0,0.27899999999999997,0.35600000000000004,0.342,0.698,0,1B
107,107,107,107,gonzaal01,2005,109,349,47,94,20,1,9,38.0,26,74.0,1.0,0.26899999999999996,0.317,0.41,0.727,0,3B
108,108,108,108,gonzaal02,2005,130,435,45,115,30,0,5,45.0,31,81.0,10.0,0.264,0.311,0.368,0.679,0,SS
109,109,109,109,gonzalu01,2005,155,579,90,157,37,0,24,79.0,78,90.0,12.0,0.271,0.35600000000000004,0.45899999999999996,0.815,0,OF
110,110,110,110,gonzalu02,2005,128,404,51,118,25,0,9,44.0,20,63.0,0.0,0.292,0.32299999999999995,0.42100000000000004,0.7440000000000001,0,1B
111,111,111,111,gotayru01,2005,86,282,32,64,14,2,5,29.0,22,51.0,0.0,0.22699999999999998,0.278,0.344,0.622,0,2B
112,112,112,112,greenkh01,2005,121,436,51,109,30,2,15,70.0,25,93.0,3.0,0.25,0.287,0.431,0.718,0,SS
113,113,113,113,greenni01,2005,111,318,53,76,15,2,5,29.0,33,86.0,0.0,0.239,0.308,0.34600000000000003,0.654,0,2B
114,114,114,114,greensh01,2005,158,581,87,166,37,4,22,73.0,62,95.0,6.0,0.28600000000000003,0.35,0.47700000000000004,0.8270000000000001,0,OF
115,115,115,115,griffke02,2005,128,491,85,148,30,0,35,92.0,54,93.0,3.0,0.301,0.366,0.5760000000000001,0.9420000000000001,0,OF
116,116,116,116,grudzma01,2005,137,528,64,155,30,3,8,59.0,26,81.0,3.0,0.294,0.326,0.40700000000000003,0.733,0,2B
117,117,117,117,guerrvl01,2005,141,520,95,165,29,2,32,108.0,61,48.0,26.0,0.317,0.386,0.565,0.951,1,OF
118,118,118,118,guillca01,2005,87,334,48,107,15,4,5,23.0,24,45.0,3.0,0.32,0.365,0.434,0.799,0,SS
119,119,119,119,guilljo01,2005,148,551,81,156,32,2,24,76.0,31,102.0,6.0,0.28300000000000003,0.316,0.479,0.795,0,OF
120,120,120,120,guzmacr01,2005,142,456,39,100,19,6,4,31.0,25,76.0,6.0,0.21899999999999997,0.259,0.314,0.573,0,SS
121,121,121,121,hafnetr01,2005,137,486,94,148,42,0,33,108.0,79,123.0,7.0,0.305,0.39899999999999997,0.595,0.9940000000000001,0,1B
122,122,122,122,hairsje02,2005,114,380,51,99,25,2,4,30.0,31,46.0,0.0,0.261,0.316,0.368,0.684,0,2B
123,123,123,123,hallbi03,2005,146,501,69,146,39,6,17,62.0,39,103.0,2.0,0.29100000000000004,0.341,0.495,0.836,0,2B
124,124,124,124,hallto02,2005,135,432,28,124,20,0,5,48.0,16,39.0,1.0,0.287,0.308,0.368,0.6759999999999999,0,1B
125,125,125,125,hardyjj01,2005,124,372,46,92,22,1,9,50.0,44,48.0,7.0,0.247,0.325,0.384,0.7090000000000001,0,SS
126,126,126,126,harrile01,2005,83,70,5,22,4,0,1,13.0,7,11.0,1.0,0.314,0.377,0.414,0.7909999999999999,0,1B
127,127,127,127,hattesc01,2005,134,464,52,119,19,0,7,59.0,51,54.0,4.0,0.256,0.32899999999999996,0.34299999999999997,0.672,0,1B
128,128,128,128,hawpebr01,2005,101,305,38,80,10,3,9,47.0,43,70.0,3.0,0.262,0.35,0.40299999999999997,0.753,0,OF
129,129,129,129,helmswe01,2005,95,168,18,50,13,1,4,24.0,14,30.0,0.0,0.298,0.34600000000000003,0.45799999999999996,0.804,0,1B
130,130,130,130,heltoto01,2005,144,509,92,163,45,2,20,79.0,106,80.0,22.0,0.32,0.4370000000000001,0.534,0.971,0,1B
131,131,131,131,hernajo01,2005,84,234,28,54,7,0,6,31.0,14,60.0,0.0,0.231,0.271,0.33799999999999997,0.609,0,1B
132,132,132,132,hernara02,2005,99,369,36,107,19,2,12,58.0,18,40.0,0.0,0.29,0.321,0.45,0.7709999999999999,0,C
133,133,133,133,hidalri01,2005,88,308,43,68,12,0,16,43.0,26,74.0,1.0,0.221,0.281,0.41600000000000004,0.6970000000000001,0,OF
134,134,134,134,hillaa01,2005,105,361,49,99,25,3,3,40.0,34,41.0,0.0,0.27399999999999997,0.33299999999999996,0.385,0.718,0,2B
135,135,135,135,hillesh02,2005,152,594,91,173,36,2,18,82.0,26,79.0,2.0,0.29100000000000004,0.319,0.449,0.768,0,1B
136,136,136,136,hinsker01,2005,147,477,79,125,31,2,15,68.0,46,121.0,4.0,0.262,0.32299999999999995,0.43,0.753,0,1B
137,137,137,137,hollato01,2005,107,268,23,68,17,2,5,35.0,18,53.0,1.0,0.254,0.299,0.38799999999999996,0.687,0,1B
138,138,138,138,hollida02,2005,120,342,44,85,17,1,13,46.0,23,63.0,0.0,0.249,0.294,0.418,0.7120000000000001,0,OF
139,139,139,139,hollima01,2005,125,479,68,147,24,7,19,87.0,36,79.0,1.0,0.307,0.353,0.505,0.858,0,OF
140,140,140,140,howarry01,2005,88,312,52,90,17,2,22,63.0,33,100.0,8.0,0.28800000000000003,0.354,0.5670000000000001,0.9209999999999999,0,1B
141,141,141,141,hudsoor01,2005,131,461,62,125,25,5,10,63.0,30,65.0,1.0,0.271,0.311,0.41200000000000003,0.723,0,2B
142,142,142,142,huffau01,2005,154,575,70,150,26,2,22,92.0,49,88.0,13.0,0.261,0.315,0.428,0.743,0,1B
143,143,143,143,hunteto01,2005,98,372,63,100,24,1,14,56.0,34,65.0,3.0,0.26899999999999996,0.327,0.452,0.779,0,OF
144,144,144,144,ibanera01,2005,162,614,92,172,32,2,20,89.0,71,99.0,6.0,0.28,0.353,0.436,0.789,0,1B
145,145,145,145,iguchta01,2005,135,511,74,142,25,6,15,71.0,47,114.0,0.0,0.278,0.335,0.43799999999999994,0.773,0,2B
146,146,146,146,infanom01,2005,121,406,36,90,28,2,9,43.0,16,73.0,0.0,0.222,0.25,0.3670000000000001,0.617,0,2B
147,147,147,147,ingebr01,2005,160,616,75,161,31,9,16,72.0,63,140.0,1.0,0.261,0.327,0.419,0.746,0,3B
148,148,148,148,izturce01,2005,106,444,48,114,19,2,2,31.0,25,51.0,1.0,0.257,0.29600000000000004,0.322,0.618,0,SS
149,149,149,149,jacksda04,2005,118,275,44,70,9,0,5,23.0,30,45.0,1.0,0.255,0.327,0.342,0.669,0,2B
150,150,150,150,jenkige01,2005,148,538,87,157,42,1,25,86.0,56,138.0,9.0,0.292,0.35600000000000004,0.513,0.8690000000000001,0,OF
151,151,151,151,jeterde01,2005,159,654,122,202,25,5,19,70.0,77,117.0,3.0,0.309,0.38,0.45,0.83,0,SS
152,152,152,152,johnsda06,2005,109,375,54,103,21,0,15,58.0,50,52.0,1.0,0.275,0.353,0.451,0.804,0,1B
153,153,153,153,johnske05,2005,87,290,46,70,12,3,9,40.0,40,75.0,1.0,0.24100000000000002,0.332,0.397,0.7290000000000001,0,OF
154,154,154,154,johnsni01,2005,131,453,66,131,35,3,15,74.0,80,87.0,8.0,0.289,0.39399999999999996,0.479,0.873,0,1B
155,155,155,155,johnsre02,2005,142,398,55,107,21,6,8,58.0,22,82.0,1.0,0.26899999999999996,0.306,0.41200000000000003,0.718,0,OF
156,156,156,156,jonesan01,2005,160,586,95,154,24,3,51,128.0,64,112.0,13.0,0.263,0.332,0.575,0.907,1,OF
157,157,157,157,jonesch06,2005,109,358,66,106,30,0,21,72.0,72,56.0,5.0,0.29600000000000004,0.41200000000000003,0.556,0.968,0,3B
158,158,158,158,jonesja04,2005,142,523,74,130,22,4,23,73.0,51,120.0,12.0,0.249,0.313,0.43799999999999994,0.7509999999999999,0,OF
159,159,159,159,kearnau01,2005,112,387,62,93,26,1,18,67.0,48,107.0,2.0,0.24,0.32,0.452,0.772,0,OF
160,160,160,160,kendaja01,2005,150,601,70,163,28,1,0,53.0,50,39.0,0.0,0.271,0.325,0.321,0.6459999999999999,0,C
161,161,161,161,kennead01,2005,129,416,49,125,23,0,2,37.0,29,64.0,1.0,0.3,0.344,0.37,0.7140000000000001,0,2B
162,162,162,162,kentje01,2005,149,553,100,160,36,0,29,105.0,72,85.0,8.0,0.289,0.369,0.512,0.8809999999999999,1,1B
163,163,163,163,kieltbo01,2005,116,377,55,99,20,0,10,57.0,50,67.0,3.0,0.263,0.34700000000000003,0.395,0.742,0,OF
164,164,164,164,kleskry01,2005,137,443,61,110,19,1,18,58.0,75,80.0,2.0,0.248,0.35600000000000004,0.418,0.774,0,1B
165,165,165,165,konerpa01,2005,158,575,98,163,24,0,40,100.0,81,109.0,10.0,0.28300000000000003,0.37,0.534,0.904,0,1B
166,166,166,166,koskico01,2005,97,354,49,88,20,0,11,36.0,44,90.0,3.0,0.249,0.33,0.39799999999999996,0.728,0,3B
167,167,167,167,kotsama01,2005,139,582,75,163,35,1,15,82.0,40,51.0,3.0,0.28,0.324,0.42100000000000004,0.745,0,OF
168,168,168,168,lambmi01,2005,125,322,41,76,13,5,12,53.0,22,65.0,1.0,0.23600000000000002,0.282,0.419,0.701,0,1B
169,169,169,169,laneja01,2005,145,517,65,138,34,4,26,78.0,32,105.0,1.0,0.267,0.307,0.499,0.8059999999999999,0,OF
170,170,170,170,langery01,2005,128,326,48,87,22,3,8,42.0,37,75.0,3.0,0.267,0.33899999999999997,0.426,0.765,0,OF
171,171,171,171,larocad01,2005,141,451,53,117,28,0,20,78.0,39,87.0,7.0,0.259,0.315,0.455,0.77,0,1B
172,172,172,172,larueja01,2005,110,361,38,94,27,0,14,60.0,41,101.0,7.0,0.26,0.33399999999999996,0.452,0.7859999999999999,0,C
173,173,173,173,lawtoma02,2005,101,374,53,102,28,1,10,44.0,58,61.0,0.0,0.273,0.3670000000000001,0.433,0.8,0,OF
174,174,174,174,lecroma01,2005,101,304,33,79,5,0,17,50.0,41,85.0,2.0,0.26,0.34700000000000003,0.444,0.7909999999999999,0,1B
175,175,175,175,ledeeri01,2005,102,237,31,66,16,1,7,39.0,20,55.0,1.0,0.278,0.327,0.44299999999999995,0.77,0,OF
176,176,176,176,leeca01,2005,162,618,85,164,41,0,32,114.0,57,87.0,7.0,0.265,0.322,0.48700000000000004,0.809,1,OF
177,177,177,177,leede02,2005,158,594,120,199,50,3,46,107.0,85,109.0,23.0,0.335,0.414,0.662,1.0759999999999998,1,1B
178,178,178,178,leetr01,2005,129,404,54,110,22,2,12,49.0,35,66.0,4.0,0.272,0.33,0.426,0.7559999999999999,0,1B
179,179,179,179,liebemi01,2005,118,392,48,103,25,0,12,47.0,35,35.0,14.0,0.263,0.319,0.418,0.737,0,C
180,180,180,180,loducpa01,2005,132,445,45,126,23,1,6,57.0,34,31.0,5.0,0.28300000000000003,0.32899999999999996,0.38,0.7090000000000001,0,C
181,181,181,181,loftoke01,2005,110,367,67,123,15,5,2,36.0,32,41.0,2.0,0.335,0.38799999999999996,0.42,0.8079999999999999,0,OF
182,182,182,182,loganno01,2005,129,322,47,83,12,5,1,17.0,21,52.0,3.0,0.258,0.303,0.335,0.638,0,OF
183,183,183,183,longte01,2005,137,455,62,127,21,3,6,53.0,30,56.0,0.0,0.27899999999999997,0.321,0.37799999999999995,0.6990000000000001,0,OF
184,184,184,184,lopezfe01,2005,148,580,97,169,34,5,23,85.0,57,111.0,2.0,0.29100000000000004,0.35100000000000003,0.486,0.8370000000000001,1,2B
185,185,185,185,lopezja01,2005,103,395,47,110,24,1,15,49.0,19,68.0,2.0,0.278,0.31,0.45799999999999996,0.768,0,1B
186,186,186,186,loretma01,2005,105,404,54,113,16,1,3,38.0,45,34.0,4.0,0.28,0.349,0.34700000000000003,0.696,0,2B
187,187,187,187,lowelmi01,2005,150,500,56,118,36,1,8,58.0,46,58.0,1.0,0.23600000000000002,0.295,0.36,0.655,0,2B
188,188,188,188,lugoju01,2005,158,616,89,182,36,6,6,57.0,61,72.0,0.0,0.295,0.35700000000000004,0.40299999999999997,0.76,0,SS
189,189,189,189,mabryjo01,2005,112,246,26,59,15,1,8,32.0,20,63.0,1.0,0.24,0.295,0.40700000000000003,0.7020000000000001,0,1B
190,190,190,190,maciajo01,2005,112,177,15,45,8,0,1,13.0,6,24.0,0.0,0.254,0.27399999999999997,0.316,0.59,0,2B
191,191,191,191,mackoro01,2005,142,463,57,126,21,3,9,58.0,43,100.0,4.0,0.272,0.33299999999999996,0.389,0.722,0,1B
192,192,192,192,magruch01,2005,101,138,16,28,9,0,2,13.0,7,33.0,1.0,0.203,0.24,0.312,0.552,0,OF
193,193,193,193,martiti02,2005,131,303,43,73,9,0,17,49.0,38,54.0,3.0,0.24100000000000002,0.322,0.439,0.7609999999999999,0,1B
194,194,194,194,martivi01,2005,147,547,73,167,33,0,20,80.0,63,78.0,9.0,0.305,0.373,0.475,0.848,0,C
195,195,195,195,mathemi01,2005,134,443,42,107,34,0,13,59.0,29,91.0,10.0,0.242,0.28600000000000003,0.406,0.6920000000000001,0,C
