,playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,AVG,OBP,SLG,OPS
816,matsuhi01,2007,143,547,100,156,28,4,25,103.0,73,73.0,2.0,0.285,0.363,0.488,0.851
817,matsuka01,2007,104,410,84,118,24,6,4,37.0,34,69.0,1.0,0.288,0.342,0.405,0.747
818,matthga02,2007,140,516,79,130,26,3,18,72.0,55,102.0,6.0,0.252,0.321,0.419,0.74
819,mauerjo01,2007,109,406,62,119,27,3,7,60.0,57,51.0,10.0,0.293,0.378,0.426,0.804
820,mccanbr01,2007,139,504,51,136,38,0,18,92.0,35,74.0,7.0,0.27,0.314,0.452,0.766
821,mcdonjo03,2007,123,327,32,82,20,2,1,31.0,11,48.0,0.0,0.251,0.274,0.333,0.607
822,mclouna01,2007,137,329,62,85,21,3,13,38.0,39,77.0,2.0,0.258,0.335,0.459,0.794
823,menchke01,2007,101,288,39,77,20,3,8,37.0,16,21.0,2.0,0.267,0.303,0.441,0.744
824,meredcl01,2007,80,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
825,michaja01,2007,105,267,43,72,11,1,7,39.0,20,50.0,1.0,0.27,0.317,0.397,0.714
826,milesaa01,2007,133,414,55,120,16,1,2,32.0,25,40.0,1.0,0.29,0.327,0.348,0.675
827,millake01,2007,140,476,63,121,26,1,17,63.0,76,94.0,2.0,0.254,0.356,0.42,0.776
828,molinbe01,2007,134,497,38,137,19,1,19,81.0,15,53.0,2.0,0.276,0.296,0.433,0.729
829,molinya01,2007,111,353,30,97,15,0,6,40.0,34,43.0,5.0,0.275,0.335,0.368,0.703
830,monrocr01,2007,99,343,47,76,19,0,11,55.0,20,94.0,0.0,0.222,0.26,0.373,0.633
831,montemi01,2007,84,214,30,48,7,0,10,37.0,20,35.0,2.0,0.224,0.283,0.397,0.68
832,morame01,2007,126,467,67,128,23,1,14,58.0,47,83.0,3.0,0.274,0.337,0.418,0.755
833,morneju01,2007,157,590,84,160,31,3,31,111.0,64,91.0,11.0,0.271,0.338,0.492,0.83
834,moylape01,2007,81,4,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.2,0.0,0.2
835,murtoma01,2007,94,235,35,66,13,0,8,22.0,26,39.0,0.0,0.281,0.352,0.438,0.79
836,nadyxa01,2007,125,431,55,120,23,1,20,72.0,23,101.0,2.0,0.278,0.312,0.476,0.788
837,navardi01,2007,119,388,46,88,19,2,9,44.0,33,67.0,3.0,0.227,0.284,0.356,0.64
838,nixontr01,2007,99,307,30,77,17,0,3,31.0,44,59.0,7.0,0.251,0.342,0.336,0.678
839,nunezab01,2007,136,252,24,59,10,1,0,16.0,30,48.0,5.0,0.234,0.316,0.282,0.598
840,olivomi01,2007,122,452,43,107,20,4,16,60.0,14,123.0,2.0,0.237,0.259,0.405,0.664
841,ordonma01,2007,157,595,117,216,54,0,28,139.0,76,79.0,8.0,0.363,0.432,0.595,1.027
842,ortizda01,2007,149,549,116,182,52,1,35,117.0,111,103.0,12.0,0.332,0.442,0.621,1.063
843,overbly01,2007,122,425,49,102,30,2,10,44.0,47,78.0,4.0,0.24,0.314,0.391,0.705
844,owensje01,2007,93,356,44,95,9,2,1,17.0,27,63.0,0.0,0.267,0.319,0.312,0.631
845,palmeor01,2007,101,103,12,24,3,0,0,6.0,16,8.0,1.0,0.233,0.336,0.262,0.598
846,patteco01,2007,132,461,65,124,26,2,8,45.0,21,65.0,1.0,0.269,0.298,0.386,0.684
847,pauliro01,2007,133,457,56,120,25,0,11,55.0,33,79.0,0.0,0.263,0.311,0.389,0.7
848,paytoja01,2007,131,434,48,111,21,5,7,58.0,22,42.0,0.0,0.256,0.288,0.376,0.664
849,pedrodu01,2007,139,520,86,165,39,1,8,50.0,47,42.0,1.0,0.317,0.373,0.442,0.815
850,penaca01,2007,148,490,99,138,29,1,46,121.0,103,142.0,10.0,0.282,0.401,0.627,1.028
851,penato02,2007,152,509,58,136,25,7,2,47.0,10,78.0,0.0,0.267,0.279,0.356,0.635
852,pencehu01,2007,108,456,57,147,30,9,17,69.0,26,95.0,0.0,0.322,0.358,0.539,0.897
853,peraljh01,2007,152,574,87,155,27,1,21,72.0,61,146.0,2.0,0.27,0.336,0.43,0.766
854,phillbr01,2007,158,650,107,187,26,6,30,94.0,33,109.0,4.0,0.288,0.32,0.485,0.805
855,piazzmi01,2007,83,309,33,85,17,1,8,44.0,18,61.0,0.0,0.275,0.313,0.414,0.727
856,piefe01,2007,87,177,26,38,9,3,2,20.0,14,43.0,0.0,0.215,0.271,0.333,0.604
857,pierrju01,2007,162,668,96,196,24,8,0,41.0,33,37.0,0.0,0.293,0.326,0.353,0.679
858,pierzaj01,2007,136,472,54,124,24,0,14,50.0,25,66.0,5.0,0.263,0.298,0.403,0.701
859,polanpl01,2007,142,587,105,200,36,3,9,67.0,37,30.0,3.0,0.341,0.377,0.458,0.835
860,posadjo01,2007,144,506,91,171,42,1,20,90.0,74,98.0,7.0,0.338,0.42,0.543,0.963
861,pujolal01,2007,158,565,99,185,38,1,32,103.0,99,58.0,22.0,0.327,0.423,0.568,0.991
862,puntoni01,2007,150,472,53,99,18,4,1,25.0,55,90.0,1.0,0.21,0.291,0.271,0.562
863,quentca01,2007,81,229,29,49,16,0,5,31.0,18,54.0,1.0,0.214,0.267,0.349,0.616
864,ramirar01,2007,132,506,72,157,35,4,26,101.0,43,66.0,8.0,0.31,0.361,0.549,0.91
865,ramirha01,2007,154,639,125,212,48,6,29,81.0,52,95.0,3.0,0.332,0.38,0.562,0.942
866,ramirma02,2007,133,483,84,143,33,1,20,88.0,71,92.0,13.0,0.296,0.381,0.493,0.874
867,rauchjo01,2007,88,3,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
868,redmomi01,2007,82,272,23,80,13,0,1,38.0,18,23.0,3.0,0.294,0.334,0.353,0.687
869,renteed01,2007,124,494,87,164,30,1,12,57.0,46,77.0,0.0,0.332,0.389,0.47,0.859
870,reyesjo01,2007,160,681,119,191,36,12,12,57.0,77,78.0,13.0,0.28,0.353,0.421,0.774
871,reynoma01,2007,111,366,62,102,20,4,17,62.0,37,129.0,4.0,0.279,0.341,0.495,0.836
872,riosal01,2007,161,643,114,191,43,7,24,85.0,55,103.0,3.0,0.297,0.349,0.498,0.847
873,riversa01,2007,85,1,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.5,0.0,0.5
874,roberbr01,2007,156,621,103,180,42,5,12,57.0,89,99.0,6.0,0.29,0.377,0.432,0.809
875,roberda07,2007,114,396,61,103,17,9,2,23.0,42,66.0,1.0,0.26,0.331,0.364,0.695
876,rodrial01,2007,158,583,143,183,31,0,54,156.0,95,120.0,11.0,0.314,0.405,0.645,1.05
877,rodriiv01,2007,129,502,50,141,31,3,11,63.0,9,96.0,1.0,0.281,0.292,0.42,0.712
878,rolensc01,2007,112,392,55,104,24,2,8,58.0,37,56.0,2.0,0.265,0.323,0.398,0.721
879,rolliji01,2007,162,716,139,212,38,20,30,94.0,49,85.0,5.0,0.296,0.339,0.531,0.87
880,rossda01,2007,112,311,32,63,10,0,17,39.0,30,92.0,4.0,0.203,0.271,0.399,0.67
881,rowanaa01,2007,161,612,105,189,45,0,27,89.0,47,119.0,3.0,0.309,0.356,0.515,0.871
882,ruizca01,2007,115,374,42,97,29,2,6,54.0,42,49.0,10.0,0.259,0.332,0.396,0.728
883,saenzol01,2007,92,110,9,21,5,0,4,18.0,16,25.0,0.0,0.191,0.285,0.345,0.63
884,sanchfr01,2007,147,602,77,183,42,4,11,81.0,32,76.0,2.0,0.304,0.334,0.442,0.776
885,schnebr01,2007,129,408,33,96,21,1,6,54.0,56,56.0,7.0,0.235,0.323,0.336,0.659
886,schumsk01,2007,88,177,19,59,12,2,2,19.0,8,20.0,0.0,0.333,0.358,0.458,0.816
887,scottlu01,2007,132,369,49,94,28,5,18,64.0,53,95.0,4.0,0.255,0.348,0.504,0.852
888,scutama01,2007,104,338,49,88,13,0,7,41.0,35,40.0,1.0,0.26,0.328,0.361,0.689
889,sexsori01,2007,121,434,58,89,21,0,21,63.0,51,100.0,1.0,0.205,0.288,0.399,0.687
890,sheffga01,2007,133,494,107,131,20,1,25,75.0,84,71.0,2.0,0.265,0.368,0.462,0.83
891,sizemgr01,2007,162,628,118,174,34,5,24,78.0,101,155.0,9.0,0.277,0.376,0.462,0.838
892,sledgte01,2007,100,200,22,42,9,0,7,23.0,27,60.0,2.0,0.21,0.301,0.36,0.661
893,snydech02,2007,110,326,37,82,20,0,13,47.0,40,67.0,3.0,0.252,0.33,0.433,0.763
894,soriaal01,2007,135,579,97,173,42,5,33,70.0,31,130.0,4.0,0.299,0.333,0.56,0.893
895,sosasa01,2007,114,412,53,104,24,1,21,92.0,34,112.0,3.0,0.252,0.306,0.468,0.774
896,spiezsc01,2007,82,223,31,60,14,0,4,31.0,27,40.0,2.0,0.269,0.344,0.386,0.73
897,spilbry01,2007,97,264,40,79,14,1,11,51.0,28,45.0,1.0,0.299,0.359,0.485,0.844
898,stairma01,2007,125,357,58,103,28,1,21,64.0,44,66.0,5.0,0.289,0.365,0.549,0.914
899,stewash01,2007,146,576,79,167,22,1,12,48.0,47,60.0,0.0,0.29,0.342,0.394,0.736
900,suzukic01,2007,161,678,111,238,22,7,6,68.0,49,77.0,13.0,0.351,0.394,0.431,0.825
901,swishni01,2007,150,539,84,141,36,1,22,78.0,100,131.0,12.0,0.262,0.372,0.455,0.827
902,tagucso01,2007,130,307,48,89,15,0,3,30.0,23,32.0,0.0,0.29,0.338,0.368,0.706
903,taverwi01,2007,97,372,64,119,13,2,2,24.0,21,55.0,0.0,0.32,0.355,0.382,0.737
904,teahema01,2007,144,544,78,155,31,8,7,60.0,55,127.0,8.0,0.285,0.349,0.41,0.759
905,tejadmi01,2007,133,514,72,152,19,1,18,81.0,41,55.0,9.0,0.296,0.346,0.442,0.788
906,thamema01,2007,86,269,37,65,15,0,18,54.0,13,72.0,1.0,0.242,0.276,0.498,0.774
907,theriry01,2007,148,537,80,143,30,2,3,45.0,49,50.0,1.0,0.266,0.326,0.346,0.672
908,thomafr04,2007,155,531,63,147,30,0,26,95.0,81,94.0,3.0,0.277,0.37,0.48,0.85
909,thomeji01,2007,130,432,79,119,19,0,35,96.0,95,134.0,11.0,0.275,0.404,0.562,0.966
910,thormsc01,2007,120,287,37,62,18,0,11,36.0,14,70.0,3.0,0.216,0.251,0.394,0.645
911,torreyo01,2007,113,396,47,101,22,1,8,47.0,34,73.0,1.0,0.255,0.313,0.376,0.689
912,tulowtr01,2007,155,609,104,177,33,5,24,99.0,57,130.0,3.0,0.291,0.35,0.479,0.829
913,tynerja01,2007,114,304,42,87,14,2,1,22.0,16,26.0,0.0,0.286,0.321,0.355,0.676
914,ugglada01,2007,159,632,113,155,49,3,31,88.0,68,167.0,0.0,0.245,0.314,0.479,0.793
915,uptonbj01,2007,129,474,86,142,25,1,24,82.0,65,154.0,4.0,0.3,0.381,0.508,0.889
916,uribeju01,2007,150,513,55,120,18,2,20,68.0,34,112.0,2.0,0.234,0.279,0.394,0.673
917,utleych01,2007,132,530,104,176,48,5,22,103.0,50,89.0,1.0,0.332,0.385,0.566,0.951
918,valenja01,2007,97,243,19,67,21,0,2,34.0,19,25.0,2.0,0.276,0.326,0.387,0.713
919,varitja01,2007,131,435,57,111,15,3,17,68.0,71,122.0,9.0,0.255,0.357,0.421,0.778
920,vazqura01,2007,104,300,42,69,13,3,8,28.0,29,72.0,0.0,0.23,0.296,0.373,0.669
921,victosh01,2007,131,456,78,128,23,3,12,46.0,37,62.0,1.0,0.281,0.333,0.423,0.756
922,vidrojo01,2007,147,548,78,172,26,0,6,59.0,63,57.0,5.0,0.314,0.38,0.394,0.774
923,vizquom01,2007,145,513,54,126,18,3,4,51.0,44,48.0,6.0,0.246,0.304,0.316,0.62
925,weeksri01,2007,118,409,87,96,21,6,16,36.0,78,116.0,5.0,0.235,0.356,0.433,0.789
926,wellsve01,2007,149,584,85,143,36,4,16,80.0,49,89.0,4.0,0.245,0.3,0.402,0.702
927,werthja01,2007,94,255,43,76,11,3,8,49.0,44,73.0,1.0,0.298,0.4,0.459,0.859
928,wiggity01,2007,98,378,47,104,21,0,16,49.0,28,73.0,0.0,0.275,0.32,0.458,0.778
929,wilkebr01,2007,119,338,54,79,17,1,20,62.0,43,107.0,0.0,0.234,0.317,0.467,0.784
930,willijo03,2007,144,521,75,138,32,4,21,89.0,66,122.0,1.0,0.265,0.347,0.463,0.81
931,willire03,2007,136,430,74,126,20,1,0,34.0,69,83.0,2.0,0.293,0.387,0.344,0.731
932,wilsoja02,2007,135,477,67,141,29,2,12,56.0,38,46.0,9.0,0.296,0.343,0.44,0.783
933,wilsojo03,2007,90,263,25,66,15,3,2,24.0,12,51.0,0.0,0.251,0.281,0.354,0.635
934,winnra01,2007,155,593,73,178,42,1,14,65.0,44,85.0,3.0,0.3,0.346,0.445,0.791
935,woodja02,2007,98,117,11,28,6,0,3,26.0,8,38.0,0.0,0.239,0.286,0.368,0.654
936,woodwch01,2007,92,136,16,27,6,1,1,8.0,10,29.0,1.0,0.199,0.252,0.279,0.531
937,wrighda03,2007,160,604,113,196,42,1,30,107.0,94,115.0,6.0,0.325,0.411,0.546,0.957
938,youklke01,2007,145,528,85,152,35,2,16,83.0,77,105.0,0.0,0.288,0.375,0.453,0.828
939,youngch04,2007,148,569,85,135,29,3,32,68.0,43,141.0,1.0,0.237,0.288,0.467,0.755
940,youngde03,2007,162,645,65,186,38,0,13,93.0,26,127.0,2.0,0.288,0.313,0.408,0.721
941,youngdm01,2007,136,460,57,147,38,1,13,74.0,44,74.0,6.0,0.32,0.377,0.491,0.868
942,youngmi02,2007,156,639,80,201,37,1,9,94.0,47,107.0,5.0,0.315,0.361,0.418,0.779
943,zaungr01,2007,110,331,43,80,24,1,10,52.0,51,55.0,8.0,0.242,0.338,0.411,0.749
944,zimmery01,2007,162,653,99,174,43,5,24,91.0,61,125.0,3.0,0.266,0.327,0.458,0.785
945,abreubo01,2008,156,609,100,180,39,4,20,100.0,73,109.0,2.0,0.296,0.37,0.471,0.841
946,amezaal01,2008,125,311,41,82,13,5,3,32.0,19,47.0,1.0,0.264,0.306,0.367,0.673
947,anderbr03,2008,109,181,24,42,13,0,8,26.0,10,45.0,0.0,0.232,0.272,0.436,0.708
948,anderga01,2008,145,557,66,163,27,3,15,84.0,29,77.0,6.0,0.293,0.324,0.433,0.757
949,anderma02,2008,87,138,16,29,6,0,1,10.0,9,27.0,0.0,0.21,0.255,0.275,0.53
950,ankieri01,2008,120,413,65,109,21,2,25,71.0,42,100.0,3.0,0.264,0.33,0.506,0.836
951,atkinga01,2008,155,611,86,175,32,3,21,99.0,40,100.0,0.0,0.286,0.325,0.452,0.777
952,aurilri01,2008,140,407,33,115,21,1,10,52.0,30,56.0,4.0,0.283,0.33,0.413,0.743
953,ausmubr01,2008,81,216,15,47,8,0,3,24.0,25,41.0,3.0,0.218,0.298,0.296,0.594
954,avilemi01,2008,102,419,68,136,27,4,10,51.0,18,58.0,4.0,0.325,0.351,0.48,0.831
955,aybarer01,2008,98,346,53,96,18,5,3,39.0,14,45.0,0.0,0.277,0.305,0.384,0.689
956,aybarwi01,2008,95,324,33,82,17,2,10,33.0,32,44.0,3.0,0.253,0.319,0.41,0.729
957,bakerje03,2008,104,299,55,80,22,1,12,48.0,26,85.0,2.0,0.268,0.32,0.468,0.788
958,bakopa01,2008,99,299,30,65,11,2,6,35.0,34,90.0,5.0,0.217,0.296,0.328,0.624
959,barajro01,2008,104,349,44,87,23,0,11,49.0,17,61.0,0.0,0.249,0.281,0.41,0.691
960,barmecl01,2008,107,393,47,114,25,6,11,44.0,17,69.0,0.0,0.29,0.319,0.468,0.787
961,bartlja01,2008,128,454,48,130,25,3,1,37.0,22,69.0,1.0,0.286,0.317,0.361,0.678
962,bartobr01,2008,82,153,23,41,9,2,2,13.0,19,39.0,0.0,0.268,0.347,0.392,0.739
963,bartoda02,2008,140,446,59,101,17,5,9,47.0,65,99.0,5.0,0.226,0.323,0.348,0.671
964,bautijo02,2008,107,314,38,76,15,0,12,44.0,38,77.0,4.0,0.242,0.321,0.404,0.725
965,bayja01,2008,106,393,72,111,23,2,22,64.0,59,86.0,2.0,0.282,0.372,0.519,0.891
966,belliro01,2008,96,296,37,85,22,0,11,46.0,37,58.0,1.0,0.287,0.366,0.473,0.839
967,beltrad01,2008,143,556,74,148,29,1,25,77.0,50,90.0,10.0,0.266,0.325,0.457,0.782
968,beltrca01,2008,161,606,116,172,40,5,27,112.0,92,96.0,13.0,0.284,0.375,0.5,0.875
969,berkmla01,2008,159,554,114,173,46,4,29,106.0,99,108.0,18.0,0.312,0.413,0.567,0.98
970,berroan01,2008,84,226,26,52,13,1,1,16.0,20,41.0,4.0,0.23,0.293,0.31,0.603
971,betanyu01,2008,153,559,66,156,36,3,7,51.0,17,42.0,0.0,0.279,0.297,0.392,0.689
972,betemwi01,2008,87,189,24,50,13,0,6,25.0,6,56.0,0.0,0.265,0.286,0.429,0.715
973,blakeca01,2008,94,325,46,94,24,0,11,58.0,33,68.0,6.0,0.289,0.353,0.465,0.818
974,blancgr01,2008,144,430,52,108,14,4,1,38.0,74,99.0,2.0,0.251,0.359,0.309,0.668
975,blumge01,2008,114,325,36,78,14,1,14,53.0,21,54.0,2.0,0.24,0.28,0.418,0.698
976,boggsbr01,2008,101,283,30,64,17,4,8,41.0,44,93.0,1.0,0.226,0.327,0.399,0.726
977,booneaa01,2008,104,232,23,56,13,1,6,28.0,18,52.0,1.0,0.241,0.294,0.384,0.678
978,bournmi01,2008,138,467,57,107,10,4,5,29.0,37,111.0,0.0,0.229,0.285,0.3,0.585
979,bowkejo01,2008,111,326,31,83,14,3,10,43.0,19,74.0,1.0,0.255,0.294,0.408,0.702
980,bradlmi01,2008,126,414,78,133,32,1,22,77.0,80,112.0,13.0,0.321,0.426,0.563,0.989
981,braunry02,2008,151,611,92,174,39,7,37,106.0,42,129.0,4.0,0.285,0.329,0.553,0.882
982,brownem01,2008,117,402,48,98,14,2,13,59.0,27,65.0,2.0,0.244,0.289,0.386,0.675
983,bruceja01,2008,108,413,63,105,17,1,21,52.0,33,110.0,1.0,0.254,0.308,0.453,0.761
984,brunter01,2008,120,212,37,46,9,1,2,15.0,21,35.0,3.0,0.217,0.288,0.297,0.585
985,buckjo01,2008,109,370,48,83,23,1,9,48.0,38,96.0,2.0,0.224,0.294,0.365,0.659
986,burkech01,2008,86,165,20,32,5,1,2,12.0,27,33.0,8.0,0.194,0.303,0.273,0.576
987,burrepa01,2008,157,536,74,134,33,3,33,86.0,102,136.0,8.0,0.25,0.366,0.507,0.873
988,burriem01,2008,95,240,37,68,6,1,1,18.0,23,24.0,1.0,0.283,0.345,0.329,0.674
989,butlebi03,2008,124,443,44,122,22,0,11,55.0,33,57.0,0.0,0.275,0.324,0.4,0.724
990,byrdma01,2008,122,403,70,120,28,4,10,53.0,46,62.0,3.0,0.298,0.368,0.462,0.83
991,cabreas01,2008,114,352,48,91,20,0,6,47.0,46,77.0,2.0,0.259,0.34,0.366,0.706
992,cabreme01,2008,129,414,42,103,12,1,8,37.0,29,58.0,5.0,0.249,0.296,0.341,0.637
993,cabremi01,2008,160,616,85,180,36,2,37,127.0,56,126.0,6.0,0.292,0.347,0.537,0.884
994,cabreor01,2008,161,661,93,186,33,1,8,57.0,56,71.0,1.0,0.281,0.333,0.371,0.704
995,cairomi01,2008,108,221,34,55,14,2,0,23.0,18,32.0,0.0,0.249,0.304,0.33,0.634
996,camermi01,2008,120,444,69,108,25,2,25,70.0,54,142.0,1.0,0.243,0.323,0.477,0.8
997,canoro01,2008,159,597,70,162,35,3,14,72.0,26,65.0,3.0,0.271,0.299,0.41,0.709
998,cantujo01,2008,155,628,92,174,41,0,29,95.0,40,111.0,6.0,0.277,0.317,0.481,0.798
999,carroja01,2008,113,347,60,96,13,4,1,36.0,34,65.0,0.0,0.277,0.339,0.346,0.685
1000,casilal01,2008,98,385,58,108,15,0,7,50.0,31,45.0,0.0,0.281,0.329,0.374,0.703
1001,castijo02,2008,112,394,42,96,28,4,6,35.0,25,71.0,1.0,0.244,0.289,0.381,0.67
1002,castilu01,2008,87,298,46,73,7,1,3,28.0,50,35.0,2.0,0.245,0.351,0.305,0.656
1003,catalfr01,2008,88,248,28,68,23,1,2,21.0,20,29.0,0.0,0.274,0.327,0.399,0.726
1004,cedenro02,2008,99,216,36,58,12,0,2,28.0,18,41.0,2.0,0.269,0.325,0.352,0.677
1005,chaveen01,2008,133,270,30,72,10,2,1,12.0,17,22.0,3.0,0.267,0.308,0.33,0.638
1006,choosh01,2008,94,317,68,98,28,3,14,66.0,44,78.0,4.0,0.309,0.389,0.549,0.938
1007,churcry01,2008,90,319,54,88,14,1,12,49.0,33,83.0,3.0,0.276,0.341,0.439,0.78
1008,costech01,2008,98,274,28,72,17,0,9,36.0,16,51.0,1.0,0.263,0.301,0.423,0.724
1009,counscr01,2008,110,248,31,56,14,1,1,14.0,46,42.0,1.0,0.226,0.345,0.302,0.647
1010,crawfca02,2008,109,443,69,121,12,10,8,57.0,30,60.0,1.0,0.273,0.316,0.4,0.716
1011,credejo01,2008,97,335,41,83,18,1,17,55.0,30,45.0,0.0,0.248,0.306,0.46,0.766
1012,crispco01,2008,118,361,55,102,18,3,7,41.0,35,59.0,0.0,0.283,0.343,0.407,0.75
1013,crosbbo01,2008,145,556,66,132,39,1,7,61.0,47,96.0,0.0,0.237,0.296,0.349,0.645
1014,custja01,2008,148,481,77,111,19,0,33,77.0,111,197.0,3.0,0.231,0.372,0.476,0.848
1015,damonjo01,2008,143,555,95,168,27,5,17,71.0,64,82.0,0.0,0.303,0.374,0.461,0.835
1016,davisch02,2008,80,295,51,84,23,2,17,55.0,20,88.0,1.0,0.285,0.329,0.549,0.878
1017,davisra01,2008,101,196,28,51,5,4,3,19.0,7,34.0,0.0,0.26,0.284,0.372,0.656
1018,dejesda01,2008,135,518,70,159,25,7,12,73.0,46,71.0,3.0,0.307,0.361,0.452,0.813
1019,delgaca01,2008,159,598,96,162,32,1,38,115.0,72,124.0,19.0,0.271,0.345,0.518,0.863
1020,delluda01,2008,113,336,41,80,19,2,11,47.0,24,76.0,1.0,0.238,0.286,0.405,0.691
1021,derosma01,2008,149,505,103,144,30,3,21,87.0,69,106.0,0.0,0.285,0.366,0.481,0.847
1022,dewitbl01,2008,117,368,45,97,13,2,9,52.0,45,68.0,9.0,0.264,0.34,0.383,0.723
1023,dobbsgr01,2008,128,226,30,68,14,1,9,40.0,11,40.0,1.0,0.301,0.331,0.491,0.822
1024,doumiry01,2008,116,431,71,137,34,0,15,69.0,23,55.0,4.0,0.318,0.349,0.501,0.85
1025,drewjd01,2008,109,368,79,103,23,4,19,64.0,79,80.0,5.0,0.28,0.403,0.519,0.922
1026,drewst01,2008,152,611,91,178,44,11,21,67.0,41,109.0,6.0,0.291,0.332,0.502,0.834
1027,dukesel01,2008,81,276,48,73,16,2,13,44.0,50,79.0,1.0,0.264,0.375,0.478,0.853
1028,dunnad01,2008,114,373,58,87,14,0,32,74.0,80,120.0,6.0,0.233,0.365,0.528,0.893
1029,durhara01,2008,87,263,43,77,23,0,3,32.0,38,49.0,0.0,0.293,0.381,0.414,0.795
1030,dyeje01,2008,154,590,96,172,41,2,34,96.0,44,104.0,3.0,0.292,0.338,0.541,0.879
1031,easleda01,2008,113,316,33,85,10,2,6,44.0,19,38.0,0.0,0.269,0.308,0.37,0.678
1032,edmonji01,2008,85,250,47,64,17,2,19,49.0,45,58.0,2.0,0.256,0.367,0.568,0.935
1033,ellisma01,2008,117,442,55,103,20,3,12,41.0,53,65.0,2.0,0.233,0.314,0.373,0.687
1034,ellsbja01,2008,145,554,98,155,22,7,9,47.0,41,80.0,2.0,0.28,0.328,0.394,0.722
1035,encared01,2008,146,506,75,127,29,1,26,68.0,61,102.0,1.0,0.251,0.329,0.466,0.795
1036,erstada01,2008,140,322,49,89,16,0,4,31.0,14,68.0,3.0,0.276,0.305,0.363,0.668
1037,escobyu01,2008,136,514,71,148,24,2,10,60.0,59,62.0,4.0,0.288,0.36,0.401,0.761
1038,ethiean01,2008,141,525,90,160,38,5,20,77.0,59,88.0,0.0,0.305,0.371,0.51,0.881
1040,felizpe01,2008,133,425,43,106,19,2,14,58.0,33,54.0,3.0,0.249,0.302,0.402,0.704
1041,fieldpr01,2008,159,588,86,162,30,2,34,102.0,84,134.0,19.0,0.276,0.361,0.507,0.868
1042,figgich01,2008,116,453,72,125,14,1,1,22.0,62,80.0,3.0,0.276,0.363,0.318,0.681
1043,floreje02,2008,90,301,23,77,18,1,8,59.0,15,78.0,1.0,0.256,0.287,0.402,0.689
1044,floydcl01,2008,80,246,32,66,13,0,11,39.0,28,58.0,2.0,0.268,0.337,0.455,0.792
1045,fontemi01,2008,119,243,42,74,22,1,9,40.0,34,51.0,2.0,0.305,0.388,0.514,0.902
1046,francbe01,2008,121,447,65,119,32,0,15,54.0,40,86.0,0.0,0.266,0.324,0.438,0.762
1047,francje02,2008,155,599,70,143,33,3,11,71.0,39,111.0,5.0,0.239,0.283,0.359,0.642
1048,fukudko01,2008,150,501,79,129,25,3,10,58.0,81,104.0,9.0,0.257,0.358,0.379,0.737
1049,garkory01,2008,141,495,61,135,21,1,14,90.0,45,86.0,1.0,0.273,0.328,0.404,0.732
1050,gathrjo01,2008,105,279,41,71,3,1,0,22.0,20,40.0,0.0,0.254,0.302,0.272,0.574
1051,germaes01,2008,89,216,30,53,14,3,0,22.0,18,42.0,1.0,0.245,0.3,0.338,0.638
1052,gerutjo01,2008,100,328,46,97,15,4,14,43.0,28,52.0,0.0,0.296,0.351,0.494,0.845
1053,giambja01,2008,145,458,68,113,19,1,32,96.0,76,111.0,5.0,0.247,0.348,0.502,0.85
1054,gilesbr02,2008,147,559,81,171,40,4,12,63.0,87,52.0,2.0,0.306,0.396,0.456,0.852
1055,glaustr01,2008,151,544,69,147,33,1,27,99.0,87,104.0,3.0,0.27,0.369,0.483,0.852
1056,gloadro01,2008,122,388,46,106,18,1,3,37.0,23,39.0,4.0,0.273,0.312,0.348,0.66
1057,gomezca01,2008,153,577,79,149,24,7,7,59.0,25,142.0,0.0,0.258,0.288,0.36,0.648
1058,gomezch02,2008,90,183,26,50,8,0,1,20.0,13,30.0,1.0,0.273,0.318,0.333,0.651
1059,gonzaad01,2008,162,616,103,172,32,1,36,119.0,74,142.0,18.0,0.279,0.355,0.51,0.865
1060,gonzaca01,2008,85,302,31,73,22,1,4,26.0,13,81.0,1.0,0.242,0.273,0.361,0.634
1061,gonzaed02,2008,111,325,38,89,15,0,7,33.0,25,76.0,1.0,0.274,0.325,0.385,0.71
1062,gonzalu01,2008,136,341,30,89,26,1,8,47.0,41,43.0,1.0,0.261,0.336,0.413,0.749
1063,gordoal01,2008,134,493,72,128,35,1,16,59.0,66,120.0,5.0,0.26,0.344,0.432,0.776
1064,gotayru01,2008,88,102,10,24,5,0,2,8.0,13,32.0,0.0,0.235,0.322,0.343,0.665
1065,grandcu01,2008,141,553,112,155,26,13,22,66.0,71,111.0,1.0,0.28,0.362,0.494,0.856
1066,greenkh01,2008,105,389,30,83,15,2,10,35.0,22,100.0,1.0,0.213,0.251,0.339,0.59
1067,griffke02,2008,102,359,51,88,20,1,15,53.0,61,64.0,13.0,0.245,0.352,0.432,0.784
1068,grossga01,2008,127,302,40,73,13,3,13,38.0,40,75.0,0.0,0.242,0.329,0.434,0.763
1069,grudzma01,2008,86,331,36,99,24,0,3,24.0,19,41.0,1.0,0.299,0.335,0.399,0.734
1070,guerrvl01,2008,143,541,85,164,31,3,27,91.0,51,77.0,16.0,0.303,0.361,0.521,0.882
